,date,min,max,sum,std,var,mean,median,percentile_75,percentile_25,count
214,2022-10-06,0.0,69991.53945242625,25164582.947830144,1839.3440002527316,3383186.351265721,490.5663673865946,15.2095266625728,85.99929860117095,0.0,51297
215,2022-10-07,0.0,288574.6015456916,18127885.26237978,2555.813877684121,6532184.577362743,409.07806251703255,19.9757531828604,74.71744706965015,0.06767517617717077,44314
216,2022-10-08,0.0,225658.47148107004,10786650.140574122,2278.289684282179,5190603.885506593,353.8114652335134,20.966727928380585,66.48369367713457,0.8356269522803674,30487
217,2022-10-09,0.0,107533.02801408197,9441646.418432714,1735.8661262852374,3013231.2083845157,348.28457038004774,11.990712394506012,64.12994448640352,0.0496914939305472,27109
218,2022-10-10,0.0,864018.0991705242,20271675.6155711,4627.228520258603,21411243.77869462,425.83975328903244,16.050317905397314,128.18070942996857,0.002170665547287975,47604
219,2022-10-11,0.0,251837.50781696383,16332634.57840408,2317.4930553811037,5370774.061739642,421.6832226170629,10.192876622748251,101.42696291674837,0.0,38732
220,2022-10-12,0.0,249767.81199270545,15453414.813901713,2976.4978654016504,8859539.542740582,392.3580666709418,10.011617447901124,64.41616063309391,0.0,39386
221,2022-10-13,0.0,627388.0336104316,43039672.706509426,3324.939957971432,11055225.724115066,445.67444711209697,27.353821326555753,128.35509389973254,0.0,96572
222,2022-10-14,0.0,214051.31171433243,22028925.853532612,2360.374745593289,5571368.939634583,459.51992852442925,7.973642568962796,74.91060633730714,0.0,47939
223,2022-10-15,0.0,295067.92974120704,11346769.638361005,2665.0869843204428,7102688.633994232,323.0029217558429,16.042728224409707,93.54765859361632,0.0007700611121368,35129
224,2022-10-16,0.0,183097.87124099868,14598466.639880326,1993.9322513977286,3975765.823164015,346.4771120681712,8.000760987832255,69.9374415304299,0.0,42134
225,2022-10-17,0.0,223617.1042525973,21144331.753810905,2185.5077797112363,4776444.255178337,402.2511510284582,8.033578540166346,115.91887657639693,0.0037426882843934,52565
226,2022-10-18,0.0,368646.0648772458,22179062.445758022,2759.584298461859,7615305.500317231,420.8391037485868,7.999792889020247,64.2211704907208,0.0,52702
227,2022-10-19,0.0,40272.34854780034,14286805.339282885,1280.3733700738767,1639355.9667943364,325.6029294699596,12.90982691932943,64.31383782127301,0.0,43878
228,2022-10-20,0.0,196404.5019270518,14893312.178397296,2139.744172942538,4578505.125641547,357.87466787767437,9.867793861474444,64.24273828195884,0.0,41616
229,2022-10-21,0.0,372587.1794194277,29552919.096008215,3268.5203068035626,10683224.995987255,537.9224065965565,19.479528417541307,102.50509462097341,0.0,54939
230,2022-10-22,0.0,237817.5993064765,11279649.643015912,2806.9004568353594,7878690.174582549,310.5972475772638,15.990786689965468,65.21048458447038,0.0129815852721096,36316
231,2022-10-23,0.0,204730.00827348093,21176092.953259606,1874.763677884038,3514738.8479132853,327.07421464938227,21.093909115961083,127.72905939473561,0.500428038783433,64744
232,2022-10-24,0.0,349227.31317784986,24035927.28997318,2668.303276182605,7119842.373686823,405.0748654292125,20.981458595733155,80.9216049739825,0.1070468638234483,59337
233,2022-10-25,0.0,335684.05044777086,57027419.51566545,2533.068518760705,6416436.120736553,528.6533193261099,63.81850381175601,127.933026275045,4.044798006564919,107873
234,2022-10-26,0.0,367118.4524167925,56549919.04470214,2379.6387565456494,5662680.611654124,492.3763749963182,63.74745047617613,127.80557158537393,0.9989387832988539,114851
235,2022-10-27,0.0,165725.36783726365,49190681.56379101,2113.8740595124045,4468463.539479453,513.5101893018384,42.32526129315313,127.78116073054076,0.0,95793
236,2022-10-28,0.0,452744.8082229516,43555503.375261724,3098.7309173938183,9602133.298412334,466.55779953148436,50.03437571171582,127.52658602789579,0.15564367077589503,93355
237,2022-10-29,0.0,319583.4109634928,41260105.86557619,2125.2279762489306,4516593.951031125,405.19411031912824,59.156563037625716,127.53780022389842,0.40182623429579084,101828
238,2022-10-30,0.0,279594.20492113143,32583170.08882701,2410.383980832298,5809950.935052956,326.61230429553643,31.928140897372646,66.64069270675299,0.0,99761
239,2022-10-31,0.0,345431.20079783245,41220461.909281485,2766.96425781625,7656091.204032633,445.5158383243246,51.61573323390604,127.80761624832863,0.0034330421231173,92523
240,2022-11-01,0.0,299358.36924881424,26354811.829534512,2573.642149768253,6623633.915063756,361.2475064016793,31.994093254981696,121.75381170041516,0.3206438928811488,72955
241,2022-11-02,0.0,207245.757055275,51051686.55430976,2055.1400568502736,4223600.653270545,435.8028286067555,53.09916600978215,128.08147248078,0.0,117144
242,2022-11-03,0.0,859936.2683950398,31644479.148348212,3176.2309462056505,10088443.023634441,320.6322486508624,15.96630265225959,89.6356838805437,0.0,98694
243,2022-11-04,0.0,770949.3239202604,51387281.92485476,2960.1080394063524,8762239.60495812,408.8642212936894,21.71333858607021,127.88440184418846,0.0,125683
244,2022-11-05,0.0,709674.3338701166,23347946.912536945,2700.593135766983,7293203.284951745,237.006120193854,12.943810414851168,64.10815693666393,0.0,98512
245,2022-11-06,0.0,248502.20302067016,39316142.74713742,1556.8303137603398,2423720.625843118,340.56757661475723,20.497473400584003,96.70039095277446,0.0,115443
246,2022-11-07,0.0,1610948.5932244482,61210962.55783971,4726.891421788959,22343502.513382047,439.8982562296239,20.013906243333686,127.63374893558037,0.0,139148
247,2022-11-08,0.0,731525.7422481973,145222667.5619037,3274.8082446390304,10724369.039155766,552.6817916041394,63.92854323328159,131.3704891200114,0.0,262760
248,2022-11-09,0.0,305537.35680754087,131245639.50912394,2110.239297029842,4453109.890729001,511.8445325743767,64.06509955354818,196.0461615192129,8.006563756013644,256417
249,2022-11-10,0.0,1039602.9298168714,82995954.42137803,3861.5155651869704,14911302.460181247,614.2888661849177,64.06367436961708,258.530152426929,8.805443744159257,135109
250,2022-11-11,0.0,182431.08922682263,59151381.14932603,1842.3929714633118,3394411.861297412,451.4511058906776,63.93880006912061,128.99353381993458,7.582630543291013,131025
251,2022-11-12,0.0,259256.5934516593,22124486.47319962,2066.0547082581384,4268582.057515622,339.49924001349774,24.649099593124845,106.42412940456154,1.997211350960138,65168
